name,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
Lachnospiracea_incertae_sedis,26.518636086984614,65,146,14.62909433764244,0.6094310609943618,0.5516533463356519
Gallicola,16.31189589723149,56,117,14.616624567044544,0.5076923076923077,0.8960714719571823
Victivallis,16.329317441073133,65,101,14.598464792422844,0.9310344827586207,0.8940033681814112
Balneatrix,17.434426936594075,71,168,14.534952240846188,0.8695652173913043,0.8336925723860747
Luedemannella,16.039165890209556,61,300,14.514744146358899,0.3220338983050847,0.9049562954653909
Psychrosphaera,17.939335371123597,49,89,14.496282477537102,0.09000927930714507,0.8080724384511662
Sterolibacterium,16.57546712098532,79,201,14.495695502160238,1.0,0.8745271186842154
Sphaerobacter,18.548967216951194,82,181,14.484275763572963,0.7857142857142857,0.780866966562771
Bellilinea,16.195391311777318,72,181,14.461771049216235,0.8077242524916943,0.892955950912999
Eggerthella,30.94753754537178,102,190,14.4427676753619,0.5722070844686649,0.46668552075225844
Tessaracoccus,17.275436041826765,69,107,14.42838277317853,0.8666666666666667,0.83519644530216
Sporosalibacterium,14.760782854819464,76,231,14.42689783482411,1.0,0.9773802634129031
Schwartzia,15.603290187595361,66,153,14.426870324571597,1.0,0.9246043719702772
Methanothermococcus,16.22222311802069,82,263,14.414315299719204,1.0,0.8885536337930684
Candidatus_Anammoxoglobus,15.7992151998282,57,298,14.3929346965985,1.0,0.9109904836763669
Herbaspirillum,20.15971378879962,79,127,14.3929346965985,0.267982176957352,0.7139453886788293
"unclassfied_f:""Parvularculaceae""",15.697844504118091,46,53,14.367297908366968,1.0,0.9152401722795716
Azohydromonas,15.614862054004696,62,177,14.366710932990104,0.972972972972973,0.9200664650960216
Thiocystis,16.82267200723008,82,266,14.366710932990102,1.0,0.8540088594020945
Fodinicola,16.39338902459187,86,248,14.33314828869757,1.0,0.8743249042157352
unclassfied_o:Desulfovibrionales,22.985262672019324,104,260,14.312299314879471,0.7556390977443609,0.6226728630037489
Thiomonas,16.69722937874933,75,319,14.306949715164182,1.0,0.8568457311470326
Paramoritella,21.75130232115844,105,244,14.297109290425672,0.4166666666666667,0.6572990011967352
Euglenida,15.546688708446236,73,187,14.251406277605067,0.5,0.9166843528463096
Thermobacillus,18.09138629683519,112,247,14.217345100680244,0.8484848484848485,0.7858626678690372
Portibacter,17.234535046307407,51,66,14.208684617150002,0.7672872340425532,0.8244309799465284
Volucribacter,16.502448554966403,57,70,14.148620281968324,0.7187196896217265,0.8573649076888232
Paenisporosarcina,14.668468134141825,76,322,14.137656338469604,1.0,0.9638127314442111
Brumimicrobium,17.74644784080764,70,102,14.128643250513324,0.7142857142857143,0.7961392261286656
Alloscardovia,14.569336761760528,42,77,14.117524583485412,0.9714285714285714,0.9689888300570437
Halopelagius,17.229409312105663,46,51,14.117524583485412,1.0,0.8193852921914282
unclassfied_f:Glycomycetaceae,15.089433777852053,66,326,14.098011579139717,1.0,0.9342969250332293
Thalassotalea,15.528861301598209,56,100,14.06017064142304,0.8016480282519128,0.9054218701776922
Gracilimonas,16.936226574366337,74,152,14.053627144435092,0.7582089552238805,0.8297968312319242
unclassfied_f:Archaeoglobaceae,15.47047127273856,70,122,14.01257824999993,1.0,0.9057628564097029
Lishizhenia,15.449194953773068,56,79,14.01257824999993,0.5168918918918919,0.9070102547044187
Waddlia,16.743015477988855,76,182,14.012397812252388,1.0,0.8369100435147859
Tepidiphilus,15.736750644657771,34,37,14.011991274623066,0.08926342072409488,0.8903992692659067
Sedimentitalea,15.641904002216966,57,172,14.011991274623066,1.0,0.895798316665101
Tolumonas,15.87883334115323,57,133,14.011991274623066,0.7096774193548387,0.8824320385244007
Gracilibacillus,20.046037844971295,87,122,13.95771852763906,0.9285714285714286,0.6962831575787164
Ascidiaceihabitans,18.070604643964085,63,101,13.952423403007066,0.6582278481012658,0.7721060627413722
Halomonas,22.67331430171678,69,167,13.942731249376752,0.27762150847125006,0.6149401478689437
Megamonas,14.589084563352907,52,64,13.926393291915229,0.5967016491754122,0.9545762265918777
Nonlabens,15.740165158560032,72,115,13.914563266745713,0.8766546329723225,0.8840163445920709
Oligotropha,15.883654736175787,87,105,13.88754413067293,1.0,0.8743292624614524
Geoalkalibacter,16.384977882551105,69,285,13.883581705523806,0.875,0.8473360052752273
Rhodoblastus,17.408860309811626,76,225,13.816147840439532,0.8590909090909091,0.7936273595493645
Lutaonella,15.544938225244067,57,172,13.815584344077747,1.0,0.888751318525155
Deferrisoma,14.83284850099877,50,285,13.815584344077747,1.0,0.9314181522953918
Ammonifex,14.791691241294487,52,291,13.792899667444821,1.0,0.9324761747959351
Desulfonatronovibrio,14.598975056597974,49,78,13.75362651171918,0.9957627118644068,0.9420953497350665
unclassfied_c:Deinococci,15.404695277514483,69,89,13.730814389897946,1.0,0.8913395651480479
Ardenticatena,15.225667679166525,56,285,13.652296835129494,1.0,0.896663261198726
Neisseria,15.025206615570863,42,78,13.624610797961676,0.6805014936181769,0.9067835901732142
Luteimonas,15.281954384795702,48,40,13.624070780614968,0.3154332129963899,0.8915136400465772
Panacagrimonas,24.82081698395218,116,378,13.588532309160293,0.5214723926380368,0.5474651506413312
Neorickettsia,22.270804820220597,104,217,13.586336678187877,0.5909090909090909,0.6100514457318701
Heliothrix,16.502005033928143,75,254,13.571673633548189,0.31386861313868614,0.8224257358814769
GpIIb,16.41219405604244,82,266,13.571673633548187,0.9194630872483222,0.8269262224907421
Microlunatus,16.45919920885075,85,204,13.570737417301658,0.9090909090909091,0.8245077567324262
unclassfied_f:Paenibacillaceae_1,38.49269809878743,75,119,13.511699224302866,0.19420289855072465,0.35101980094059715
Modestobacter,16.97246382674475,62,71,13.437663470746148,0.6703755215577191,0.7917332219952321
Tetragenococcus,15.87698157082503,68,158,13.437663470746147,0.0015932023366967605,0.8463613446172107
Archaeoglobus,14.852851463536505,55,171,13.430319021861834,0.06666666666666667,0.9042249600915377
Catenisphaera,16.869669400727076,59,155,13.426255203692625,1.0,0.7958813468575714
Allokutzneria,15.350507817653595,67,322,13.408913228666123,0.8301886792452831,0.8735159375799559
unclassfied_f:Acidimicrobiaceae,14.770529220840732,65,120,13.387002345291444,0.7373737373737373,0.9063319360556711
Macrococcus,20.58094130202929,93,186,13.354350840749149,0.4188292094146047,0.6488697793153126
Hamadaea,13.619317284811334,62,312,13.350304764073456,1.0,0.9802477235009505
unclassfied_f:Thermoactinomycetaceae_2,15.378706840361199,65,271,13.346697707629758,0.7272727272727273,0.8678686606211609
Sphingomicrobium,15.093478224340089,55,171,13.337048391895642,0.9069767441860465,0.8836298826328852
Faucicola,14.16206793112177,45,83,13.337048391895642,1.0,0.9417444159116685
Salinirubrum,14.474878439181284,56,86,13.337048391895642,1.0,0.9213927735513336
Acetobacterium,19.40045019062842,60,132,13.336484895533857,0.6994535519125683,0.6874317226914755
Coprobacter,15.59228779432825,61,141,13.336484895533857,0.94,0.8553257271447395
Pelagicola,16.502711361397942,59,104,13.336484895533857,0.8086345981475949,0.8081390144609623
Natronococcus,13.336687283701634,71,166,13.336484895533857,1.0,0.9999848247047057
Kriegella,15.000545492376101,54,79,13.336484895533857,0.6428571428571429,0.8890666610965589
unclassfied_o:Alteromonadales,17.392078664519154,68,176,13.335287126325397,0.7034078807241747,0.7667448718208798
Anaerovibrio,20.92636420777952,82,122,13.335099124981001,0.7037037037037037,0.6372391779372542
Palaeococcus,15.498911267204015,77,222,13.320499134096366,1.0,0.8594474092049801
unclassfied_f:Bacillaceae_1,17.942660393518366,86,163,13.313839724264277,0.31343283582089554,0.7420214969388702
Asticcacaulis,33.58246175290483,93,208,13.306360479216384,0.5616710875331565,0.39622945384774855
Leeuwenhoekiella,14.29674212499968,65,147,13.268414516944146,0.8461538461538461,0.928072591709032
Fabibacter,17.23231347238433,65,133,13.210408640888048,0.7068062827225131,0.766606797285716
unclassfied_d:Archaea,16.152122314088995,85,258,13.154675737673944,0.5803108808290155,0.8144239798258294
Chlorophyta,14.442486077635742,49,87,13.140718569080107,0.4753840782122905,0.9098654136443013
unclassfied_f:Desulfohalobiaceae,14.5021390124373,51,83,13.140178551733399,0.8808290155440415,0.9060855464469166
Holophaga,16.539972876505068,67,162,13.131852685595469,0.5725806451612904,0.7939464462030156
Cupriavidus,15.35430454717427,44,54,13.093114202351007,0.4351464435146444,0.8527324804665672
unclassfied_f:Sphingobacteriaceae,37.99193072523527,72,282,13.092574185004299,0.33869929169349644,0.34461460460359955
Subtercola,14.231925949693899,55,76,13.071735528114038,0.7567567567567568,0.9184797317186143
Oleispira,18.18829599998194,54,69,13.059338366639073,0.4926829268292683,0.718007798347467
Aliifodinibius,13.87383342746355,64,100,13.043263776543036,0.9733333333333334,0.9401340908939858
Haloferax,14.61656812944649,55,171,13.021431823843178,1.0,0.8908679320975657
Enterococcus,34.021737672785044,85,101,12.968822047694145,0.12340633723774715,0.381192229874498
Pseudopelagicola,14.177637883663914,59,104,12.949494999858537,0.9145106861642295,0.9133746471814959
unclassfied_f:Spirochaetaceae,14.010402084769227,56,140,12.863118008662745,0.5876028892995129,0.9181119807151217
Telmatospirillum,18.205756695833173,74,219,12.83640289679772,0.6677524429967426,0.7050738462156665
Jejudonia,14.659503229646058,57,67,12.818531378227194,0.9333333333333333,0.874417855599919
Bartonella,12.800844254684707,56,81,12.800844254684707,0.9305993690851735,1.0
Salinimonas,14.34941061031214,61,74,12.695020371961135,0.69921875,0.8847067462713706
unclassfied_f:Streptomycetaceae,17.541379618828216,79,173,12.687523339476973,0.5083333333333333,0.7232910760256674
Desulfobotulus,14.674108212431499,75,243,12.666411900873895,1.0,0.863181034070831
Ferrovum,14.306309947809421,60,288,12.666411900873895,1.0,0.885372394913992
Fastidiosipila,14.905974497442958,62,81,12.665871883527192,0.11403508771929824,0.8497178017914867
Garciella,15.666217309257185,48,59,12.657692421869331,0.36363636363636365,0.8079609884123009
"unclassfied_p:""Actinobacteria""",32.3890795472133,84,268,12.611270681731915,0.618421052631579,0.38936798630997116
Hydrogenoanaerobacterium,14.559668338682796,69,186,12.543029443032928,0.7777777777777778,0.8614914262647063
Calditerricola,13.976811107021515,77,285,12.501173276897958,0.6,0.8944224244840626
Mesocricetibacter,14.108216341619094,55,134,12.469675004565934,0.8454935622317596,0.8838590720912409
Thiofaba,13.2671088011646,61,74,12.469675004565934,1.0,0.9398939280177859
Rubrivirga,12.737254000737202,66,162,12.388811340456531,0.6940451745379876,0.9726438162997688
Halopenitus,14.573720616921563,56,64,12.3882948021249,1.0,0.8500433847854088
Vulgatibacter,15.679429869997463,46,51,12.278816638208399,0.4090909090909091,0.7831162701715242
Herpetosiphon,13.907307731535512,48,62,12.278816638208399,0.6666666666666666,0.8829039290160792
Natranaerovirga,15.98874750345037,70,158,12.184498807831417,0.46956521739130436,0.7620671228438628
Pseudaminobacter,14.288140074091537,60,96,12.183607904750197,0.6,0.8527077591325231
"unclassfied_o:""Fusobacteriales""",13.17398465029895,72,181,12.166018922392148,1.0,0.9234881659070455
Ferriphaselus,14.211462521809679,69,186,12.145106188512992,1.0,0.8545993186749397
unclassfied_f:Clostridiaceae_4,15.172666159230836,64,215,12.144613129196435,0.8333333333333334,0.8004270971063199
Nosocomiicoccus,14.430637044964337,53,84,12.144613129196435,0.46987951807228917,0.8415853777872111
Herbidospora,13.543068008957057,52,62,12.118907614979603,1.0,0.8948421145758444
Pseudoruegeria,15.459122155247066,58,124,12.116056233326331,0.4406392694063927,0.7837480105048497
Duganella,16.04523921573439,83,119,12.05843821554899,0.41985353946297804,0.7515274813556013
Photorhabdus,13.350897440081468,48,267,12.000881663446112,1.0,0.8988820202765996
Rhodonellum,15.115611452127792,62,156,12.000881663446112,1.0,0.7939395439909097
Sporobacterium,13.385195791043264,51,62,12.000881663446112,1.0,0.8965787165755567
Chloroflexus,12.000881663446116,22,20,12.000881663446112,0.8896732026143791,0.9999999999999997
Pedobacter,14.994644684236807,33,29,12.000881663446112,0.14405677754903023,0.8003445174037433
Roseiflexus,12.000881663446116,22,20,12.000881663446112,0.896195396899953,0.9999999999999997
Lactobacillus,12.270042499882988,25,30,12.000881663446112,0.33011912267312604,0.9780635774945814
Armatimonadetes_gp7,12.00036512511448,22,20,12.000365125114481,0.8402292533563633,1.0000000000000002
Fulvitalea,13.102523935009689,51,67,12.000365125114481,0.8888888888888888,0.9158819464584025
Fontimonas,13.623815168425669,61,74,11.9512076674992,0.4444444444444444,0.8772291402776164
Halohasta,14.366606726344033,59,95,11.922937978453689,0.9814814814814815,0.8299063380492353
Cystobacter,21.437066016567368,76,228,11.84108819571117,0.6109014675052411,0.552365150462285
unclassfied_f:Listeriaceae,13.290793950870052,66,76,11.833516477258115,1.0,0.8903543701754146
Alsobacter,22.785373295721914,64,102,11.817121503744096,0.35043988269794724,0.5186275138166303
Salinisphaera,12.449850225086891,53,78,11.81500248959991,0.7674418604651163,0.9490076005727571
Maribacter,16.97281901011955,68,117,11.812774126844875,0.6854903215485523,0.6959818589829923
unclassfied_c:Epsilonproteobacteria,16.58368458887354,62,178,11.804780878231673,0.5171717171717172,0.7118310056470704
Methyloligella,12.89262123218467,54,150,11.804287818915117,0.45652173913043476,0.9155847834455357
Bifidobacterium,21.993448255075165,58,109,11.770814859461751,0.38784786244157626,0.5351964240871389
Azonexus,15.42698304312246,73,253,11.757176511502573,1.0,0.7621176790457462
Salegentibacter,13.71624545274317,56,80,11.722907616474084,0.9583333333333334,0.8546732162867186
Murimonas,14.368154374322936,66,157,11.68452413215338,0.7166666666666667,0.813223732690023
Filibacter,14.431214548798602,85,184,11.677150144257437,1.0,0.8091592086564577
Aquimonas,12.882586895633231,75,181,11.675260950787708,1.0,0.90628233641065
Halovenus,13.771384658788778,64,95,11.61741856201592,1.0,0.8435911747336013
Methylococcus,15.031254410686934,50,285,11.61380342824991,0.9289940828402367,0.7726436603982112
Salinirepens,13.996863896195373,49,293,11.561206874976659,0.9629629629629629,0.8259855179501477
Belliella,11.86728676924456,65,162,11.560737294675175,0.9536423841059603,0.9741685289544159
unclassfied_o:Entomoplasmatales,12.192489248184657,50,290,11.515150610044538,1.0,0.9444462386349065
Cellvibrio,12.299347273553714,63,126,11.514727987773197,0.7827603388141505,0.9362064288185749
Oceanococcus,14.426837308339291,50,296,11.479357092234142,0.9056603773584906,0.795694638186473
Angustibacter,19.102264063730704,67,226,11.451043023367843,0.6811594202898551,0.5994599899343782
Geofilum,11.68813693457396,57,144,11.429191826733675,0.8269230769230769,0.9778454762046537
Tistlia,16.161746709239168,63,169,11.419852263290302,0.5,0.7065976511537536
Rhodoglobus,14.253864674856752,71,176,11.416028552127166,0.72,0.8009076003271298
Alkanindiges,13.192144454390348,67,112,11.40091155613362,0.2880658436213992,0.8642197328531673
Methanimicrococcus,17.76687083501637,85,183,11.370663926313306,1.0,0.6399924911877612
Ferrithrix,13.040860488518392,53,141,11.340689938622049,0.9304347826086956,0.8696274259361005
Vibrio,22.79128850189572,46,62,11.340689938622049,0.054430823117338004,0.49758880186518456
Rhizorhabdus,11.604631835217091,26,24,11.340689938622049,0.25125,0.9772554700275758
Terasakiella,14.996722956993207,51,122,11.340196879305491,0.74,0.7561783272136383
Nisaea,14.61859464324379,53,117,11.340196879305491,0.825,0.775737829528404
Subdoligranulum,12.963683160295139,55,114,11.335571213070391,0.43652037617554856,0.8744097701946859
Lunatimonas,11.651460928635714,65,162,11.311135618354392,0.8536585365853658,0.9707911898459954
Gp24,13.988676533981309,62,156,11.283555426118781,1.0,0.8066206548352702
Defluviimonas,13.078663438158133,60,185,11.255241357252483,0.8903508771929824,0.860580395731749
unclassfied_f:Halothiobacillaceae,12.618679885736807,61,264,11.224027118159869,1.0,0.8894771259588455
Eggerthia,15.830355533538512,54,62,11.215926884896191,0.2727272727272727,0.7085075797024205
Echinicola,12.686981949347157,60,304,11.20808309180979,0.9827586206896551,0.8834317835840014
unclassfied_f:Staphylococcaceae,18.001836806251553,69,118,11.202844210185706,0.7356687898089171,0.6223167297181175
Agromyces,14.250919195583261,30,31,11.185497320696983,0.2182741116751269,0.7848965506845107
Amaricoccus,22.168856462451906,66,74,11.155239843456604,0.26881720430107525,0.5031941932751736
Caldibacillus,13.983221688414062,59,134,11.15341950656751,1.0,0.7976287407220889
Epilithonimonas,11.524720602183587,33,29,11.14425072179465,0.3221957040572792,0.9669866286982394
Mumia,12.935272062130506,66,76,11.13707978009534,1.0,0.8609853528091163
unclassfied_f:Sinobacteraceae,12.029670959213746,43,60,11.09664635506555,0.3235831809872029,0.9224397236373639
Hirschia,12.88534263816557,69,123,11.09664635506555,0.48739495798319327,0.8611836461529541
Jahnella,13.120461347997907,51,94,11.093935922060083,0.6481481481481481,0.8455446518085237
Flavimarina,11.672012069679647,51,93,11.065621853193786,1.0,0.948047499191585
Chlorarachniophyceae,15.061353515086633,46,52,11.062870519353618,1.0,0.7345203409688364
Halobacterium,13.649776677412587,50,84,10.952287425828569,1.0,0.802378506598736
Arsenicicoccus,13.97114895920937,60,76,10.904683059099469,0.7095808383233533,0.7805144080087575
Streptobacillus,14.18215170443493,46,81,10.90084468895019,0.4543421543048826,0.7686312286126065
Salinicola,16.13978546262279,63,104,10.883080325711017,0.7375,0.674301424322803
Kytococcus,14.33567524368664,68,127,10.848516168656463,0.36129032258064514,0.7567495764410606
Maribius,12.66971152510773,56,95,10.819464486509156,1.0,0.85396297027506
Moritella,19.459046921218295,59,86,10.78852162420193,0.09009661835748792,0.5544218927001016
unclassfied_f:Eubacteriaceae,12.54584116574632,57,144,10.773896708493337,0.5,0.8587624031068647
Arcobacter,18.744940744388856,56,92,10.770286147127575,0.2711535350266947,0.5745702957397489
Cytophaga,19.036119128984357,64,218,10.756201994605997,0.5850340136054422,0.565041746257441
Nannocystis,15.157871246500683,45,54,10.746740723206853,0.35714285714285715,0.7089874658809907
Roseibium,16.086207184294647,66,249,10.743289192983015,0.5383647798742138,0.6678571940483241
Desulfofustis,10.686091129332148,42,70,10.686091129332144,1.0,0.9999999999999997
Chromohalobacter,10.686091129332148,43,70,10.686091129332144,0.7142857142857143,0.9999999999999997
Huanghella,11.860330402430245,52,69,10.686091129332144,1.0,0.9009943877400336
Dehalobacter,10.870347350122467,58,251,10.686091129332144,0.8333333333333334,0.9830496473704452
Tangfeifania,10.746235028726574,42,70,10.686091129332144,0.6329113924050633,0.9944032585148516
Halothiobacillus,11.240883433599976,48,81,10.686091129332144,0.8636363636363636,0.95064513322774
Litorivivens,11.832402682186217,43,70,10.686091129332144,0.7002314814814815,0.9031209819642249
Balneola,11.906694843137743,42,70,10.686091129332144,0.4019391802556192,0.8974859329237722
Halosimplex,10.68562154903066,42,70,10.68562154903066,1.0,1.0
Methylosoma,17.16118405163005,66,195,10.68562154903066,0.6666666666666666,0.6226622543574254
Methylobacterium,19.963172659719945,48,59,10.68562154903066,0.2302310790756837,0.5352666998964164
Henriciella,11.00228677875182,43,60,10.68562154903066,0.5925925925925926,0.9712182352551726
Aquihabitans,12.057046721389842,40,49,10.68562154903066,0.4090909090909091,0.8862552991582756
Candidatus_Cloacamonas,13.304883074167897,31,28,10.65394789000269,0.4166666666666667,0.8007547176936767
unclassfied_f:Haloferacaceae,13.679723610706297,65,112,10.62382280015181,0.08443271767810026,0.7766109244953738
Xanthomonas,17.108135308415104,55,70,10.607396348142295,0.12562814070351758,0.620020601714832
Marinospirillum,13.75877886981212,55,127,10.595775262193369,0.5,0.7701101502140835
Aminivibrio,10.759161823264424,33,37,10.586389698202854,1.0,0.9839418601653536
Wolinella,15.589072887740839,61,115,10.49026598420171,0.625,0.6729243015119389
Novispirillum,13.886544872066342,50,127,10.44266161747261,0.6153846153846154,0.7519985506602639
Gilvibacter,11.313013676603784,57,166,10.4422155161862,1.0,0.9230268622216498
Ornithinicoccus,11.235734403782772,60,95,10.43470707399584,0.7744360902255639,0.9287071675958052
unclassfied_f:Nocardiopsaceae,14.346436300338464,82,171,10.412281430780908,1.0,0.7257747647431619
Yersinia,12.510477264021889,62,83,10.41168804047841,0.3640939597315436,0.832237477495822
unclassfied_f:Methylobacteriaceae,13.209213488311772,37,39,10.408885781760677,0.4294234592445328,0.7880019344808852
Faecalitalea,13.320258715178282,53,96,10.300200378856605,0.3595505617977528,0.7732732973962169
Methylogaea,10.26740009125961,43,267,10.267400091259608,1.0,0.9999999999999998
Acanthopleuribacter,11.287599467882371,50,136,10.246573829828854,0.9763313609467456,0.9077726277393487
Halocella,12.561546321816394,57,92,10.246573829828854,0.8275862068965517,0.8157095923798022
Syntrophococcus,13.284252198072863,68,95,10.215686034306126,1.0,0.7690072336768876
Hydrogenothermus,11.196592753659244,51,66,10.213220616388265,0.639344262295082,0.912172197479488
Catenibacterium,10.807210465725904,49,131,10.204991645398405,1.0,0.9442762013160212
Brockia,10.240715882877563,57,74,10.165616249659164,0.2,0.9926665641272243
Cloacibacillus,19.716874477810226,63,140,10.078552612291718,0.8596491228070176,0.511163806597964
Litoribrevibacter,10.310427588370738,32,39,10.037365109191212,0.7368421052631579,0.9735158918639304
unclassfied_f:Actinomycetaceae,14.828221674301297,65,130,10.037365109191212,0.8829787234042553,0.6769095667477719
Empedobacter,12.28209453481343,28,29,10.037365109191212,0.18181818181818182,0.8172356173241003
Thioalkalimicrobium,10.949604937846118,41,61,10.036919007904801,1.0,0.9166466794809448
Starkeya,10.40204239621282,28,29,10.036919007904801,1.0,0.9648988752015707
Marinobacterium,12.06971365047052,50,130,10.036919007904801,0.9514925373134329,0.8315788840204611
Jonquetella,13.035560108565745,58,118,10.036919007904801,0.9736842105263158,0.7699645373357974
unclassfied_f:Paenibacillaceae_2,11.87122091817539,45,50,10.036919007904801,1.0,0.8454832975551667
Oceanicaulis,12.586254986983143,85,212,10.02118672775156,0.9444444444444444,0.7962008348087333
Luteolibacter,38.66169452623865,78,132,9.97429373481198,0.287682119205298,0.2579890472219912
Zhihengliuella,15.741385021738875,68,77,9.923209029498326,0.7291732657586316,0.630389830106713
Syntrophomonas,15.089699058231005,60,95,9.886954031391397,0.2907801418439716,0.6552121412917339
Citricoccus,10.910841443861774,53,75,9.875252649107242,0.7338709677419355,0.9050862575464211
Aminobacterium,10.688817002667538,30,31,9.872966227676182,1.0,0.9236724910916008
unclassfied_o:Caulobacterales,13.27553113641638,66,95,9.865707962114563,0.7659574468085106,0.7431497738762209
Mangrovibacterium,12.240251061242061,65,144,9.841277321547457,0.7142857142857143,0.8040094334918673
Sediminitomix,10.454999127775519,45,61,9.841277321547457,0.9333333333333333,0.9412987223884501
Sinomonas,9.820974744241646,53,227,9.820974744241644,0.9444444444444444,0.9999999999999998
Oceanithermus,10.87658090680408,49,66,9.794095577089697,1.0,0.9004755870443432
Kiloniella,12.700033523185772,48,128,9.794095577089697,1.0,0.7711865924770309
Carnobacterium,13.494283040558726,51,86,9.794095577089697,0.2605633802816901,0.7257959202169052
Youngiibacter,10.652980563559138,46,111,9.793672954818355,1.0,0.9193364144791333
Thermonema,10.606666962375114,44,280,9.760319741377765,1.0,0.9202061096101551
Halolamina,13.115104167525164,48,76,9.700389905222812,0.5416666666666666,0.7396349873638317
Thiobaca,12.125779011379228,66,174,9.6990393774492,1.0,0.7998693831008551
Halorubrum,12.620187738806774,59,84,9.698663713208006,0.4207344379758173,0.768503917210744
unclassfied_c:Phycisphaerae,10.985174284757482,58,277,9.652560738647752,1.0,0.8786898130547821
Halanaerobium,12.106739365664357,57,83,9.615778417209349,0.8472803347280334,0.7942500558391828
Acetoanaerobium,10.991276086934356,55,141,9.600318307355174,0.7848101265822784,0.8734489272603522
Wandonia,11.784264278891863,65,156,9.599966122129059,0.6741071428571429,0.8146428062823278
Saprospira,12.238976362327271,54,75,9.598209368444811,0.7285714285714285,0.7842330178844865
Chromatocurvus,10.32558698800446,48,81,9.598209368444811,1.0,0.9295558092334446
Pseudoscardovia,11.510029297542744,48,126,9.56443353273288,0.9884910485933504,0.8309651770195557
"unclassfied_p:""Armatimonadetes""",23.682859767652907,52,96,9.56443353273288,0.2243060765191298,0.40385467070139913
Tindallia,10.861302168051267,48,80,9.55735200518955,0.8355263157894737,0.8799453193837741
Elusimicrobium,26.79844509763261,54,138,9.516829166003777,0.2799442896935933,0.3551261698703743
unclassfied_f:Clostridiales_Incertae_Sedis_XI,11.89403110707024,43,59,9.489401190509419,0.6,0.7978288525635835
Chloroherpeton,12.328288466072095,58,183,9.409656053661598,0.07142857142857142,0.7632572907064366
Marivirga,11.783633113545406,62,154,9.409656053661598,0.32951289398280803,0.7985360680353415
Thalassospira,11.097539677147571,60,132,9.394821251106947,0.9479166666666666,0.8465679352742554
Snodgrassella,9.394821251106947,21,26,9.394821251106947,0.5383359930364138,1.0
Aequorivita,11.941356278786849,62,151,9.394821251106947,0.46710526315789475,0.786746583199793
GpV,9.765752662307253,23,22,9.394821251106947,0.22593476531424025,0.962017120028855
Acetivibrio,10.88795650008254,56,144,9.394821251106947,0.4883720930232558,0.8628635916239863
Dongia,13.157628697615857,60,132,9.394821251106947,0.4855072463768116,0.7140208518583044
Gilliamella,9.394398628835607,21,26,9.394398628835607,0.27259316770186337,1.0
Saccharospirillum,10.219792920465512,43,110,9.394398628835607,0.5211267605633803,0.9192357126946259
Mongoliicoccus,9.544275489792696,63,160,9.394398628835607,0.9714285714285714,0.984296674889846
Compostimonas,16.233426635558217,60,145,9.394398628835607,0.6530612244897959,0.5787070616537494
Gemmobacter,10.43912407712909,57,108,9.228445449559592,0.5412903225806451,0.8840248838289072
Leptospira,9.529512711548703,46,114,9.198935042462061,0.8285714285714286,0.9653101182512702
Maritimibacter,11.183155092606903,43,60,9.198935042462061,1.0,0.822570640064127
Cucumibacter,10.671122556075519,48,171,9.198935042462061,1.0,0.8620400519366841
Myxococcus,11.853509759924476,43,58,9.19350446333473,0.5111111111111111,0.775593444434242
Sulfuricella,10.348732986555817,56,102,9.189447895540166,0.4355769230769231,0.8879780652837701
Serratia,12.672038456488814,62,106,9.15133067573296,0.11493042497179391,0.7221672114676193
Aciditerrimonas,13.172461086692628,47,138,9.15133067573296,0.4683136412459721,0.6947320334070312
Dermabacter,14.637374814681719,63,72,9.13399585776438,0.2727272727272727,0.6240187173865843
Phytomonospora,13.825174565638045,69,144,9.051856513660356,1.0,0.6547372310334806
Prolixibacter,10.524429007983,51,104,9.01075739192004,0.8326612903225806,0.8561754167456677
Prosthecochloris,10.991365188143366,51,104,8.9560665736596,0.9375,0.8148274959802729
Flexithrix,9.746276284783226,45,127,8.9560665736596,0.34285714285714286,0.9189218848271956
Halorussus,9.88450657410543,43,78,8.875062035459758,1.0,0.8978760820201054
Anoxybacillus,15.58210235103007,45,65,8.830874471994441,0.26894865525672373,0.5667319000385508
unclassfied_f:Deferribacteraceae,11.5761926238544,64,204,8.829523308802958,1.0,0.7627312015013005
Owenweeksia,13.411980670285185,51,67,8.768145182267446,0.554806070826307,0.6537546838024935
Leisingera,11.260589045717749,45,129,8.75880335322405,1.0,0.7778281684611255
Chromatium,9.241883718145615,38,64,8.75880335322405,0.7777777777777778,0.9477292314365435
Quatrionicoccus,11.89005313906207,44,246,8.75880335322405,0.9428571428571428,0.7366496390540922
Psychroglaciecola,9.722921816404671,39,50,8.75880335322405,0.6842105263157895,0.9008406648345206
Ureaplasma,9.016485363834871,31,37,8.75880335322405,0.3212669683257919,0.9714210138193775
Microbacter,9.697786356234023,51,161,8.758404209967784,1.0,0.9031343739942904
Denitratisoma,9.226865787924144,39,243,8.758404209967784,0.9608076009501187,0.9492285258370758
Bosea,11.0028343861716,40,38,8.758404209967784,0.455290611028316,0.7960134545854273
Rhodanobacter,9.643435985495632,44,117,8.679999421325508,0.619057293783015,0.9000940571784584
Micromonospora,13.450498966885164,34,38,8.639160613097312,0.20388349514563106,0.6422929464822634
